emoji_count,URLcount,has_media,Skepticism,MentionCount,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,test_auxiliary,test_tentat,test_certain,Numeral,char_count,word_count,HashTag,has_question,has_exclaim,has_period,capital_ratio,retweet_count,tweet_count,listed_count,friends_count,follower_count,followers/friend,favourites_count,account_age_days,verified
0,2,1,4,0,0,0,0,1,0,0,0,105,11,1,0,0,1,0.11428571428571428,14,48712,2572,103,153126,1486.6601941747572,2.7442929831227545,2168,0
0,1,0,1,0,1,0,0,1,0,0,0,114,17,4,1,0,1,0.03508771929824561,3,169,0,294,100,0.3401360544217687,-10.0,1281,0
0,0,0,2,0,1,0,0,1,0,0,1,66,13,0,0,0,0,0.0,15,20533,596,812,17276,21.275862068965516,2.901458321396167,2064,1
0,2,0,5,0,1,1,1,2,0,0,0,136,23,0,1,0,1,0.0661764705882353,2,64725,165,1671,4673,2.796529024536206,3.9169800473203873,2052,1
0,2,1,5,0,1,1,0,1,0,0,0,138,20,0,1,1,1,0.10144927536231885,50,39249,2938,973,141824,145.75950668036998,2.6570558528571997,2119,1
0,2,1,6,2,0,0,0,2,0,0,1,140,16,0,0,0,1,0.15,11,3702,40,474,3664,7.729957805907173,0.6989700043447047,771,0
0,1,0,2,1,2,1,0,0,0,0,0,131,19,3,0,1,1,0.6793893129770993,2,5231,48,383,5284,13.796344647519582,3.5550944485783313,405,0
0,2,1,2,0,0,0,0,0,0,0,0,120,13,2,0,0,1,0.225,30,39269,2939,973,141893,145.83042137718397,2.6580113966572076,2119,1
0,1,0,2,0,0,0,0,0,0,0,0,138,20,0,0,0,1,0.06521739130434782,4,18960,7,227,149,0.6563876651982379,3.2697463731307903,2037,0
0,0,0,2,2,0,0,0,1,0,0,1,96,15,2,0,1,0,0.0625,2,9928,17,2001,1160,0.5797101449275363,3.5238764756381444,574,0
0,1,1,6,0,0,0,0,1,0,0,0,121,16,0,1,0,1,0.0743801652892562,4,1883,275,3713,8214,2.2122273094532723,1.9395192526191176,1658,0
0,1,0,1,1,0,0,0,0,0,0,0,54,6,0,1,0,1,0.1111111111111111,12,145,13,272,135,0.4963235294117647,0.30102999568569594,909,0
0,0,0,4,0,0,0,0,1,0,0,0,99,17,0,0,0,1,0.04040404040404041,3,13393,185,1622,15867,9.782367447595561,1.3802112417134156,1959,0
0,0,0,5,1,1,1,0,1,0,0,0,137,23,2,0,0,1,0.1897810218978102,3,311,1,308,194,0.6298701298701299,1.7160033436356343,1088,0
0,1,0,4,0,0,0,0,2,0,0,0,125,15,2,0,0,1,0.144,13,78123,1919,1980,156153,78.86515151515151,1.7323937598237729,2466,1
0,1,0,4,0,0,0,0,0,0,0,0,105,13,2,0,0,1,0.09523809523809523,2,2595,44,269,5018,18.654275092936803,4.342945178152237e-11,916,0
0,0,0,5,0,0,0,1,3,0,0,0,136,24,3,0,1,1,0.058823529411764705,2,3401,131,2407,4543,1.8874117158288326,2.5820633629118226,1450,0
0,1,0,3,0,0,0,0,0,0,0,0,96,11,2,0,0,1,0.1875,7,62290,2199,420,113914,271.2238095238095,1.1760912590585766,2370,1
0,1,0,4,1,0,0,0,1,0,0,0,90,11,2,1,0,1,0.07777777777777778,2,46606,1249,224,59597,266.0580357142857,0.9542425094441503,2085,0
0,0,0,2,0,1,0,0,1,0,0,0,61,10,2,0,0,1,0.06557377049180328,2,9788,43,463,811,1.7516198704103672,3.330616667294459,2049,0
0,0,0,1,0,0,0,0,1,0,0,0,66,10,1,0,1,1,0.09090909090909091,12,21500,142,215,32054,149.08837209302325,4.132323740040994,608,1
0,2,1,4,1,0,0,0,1,0,0,0,121,14,0,1,0,1,0.12396694214876033,33,92383,9783,1978,664940,336.16784630940344,3.340444114840138,2715,1
0,0,0,3,0,0,0,0,2,0,0,0,107,16,1,0,0,0,0.07476635514018691,3,1724,11,785,725,0.9235668789808917,2.8686444383948846,2129,0
0,0,0,5,0,4,0,0,3,0,0,0,129,25,0,0,0,1,0.046511627906976744,3,34481,41,721,1170,1.622746185852982,3.793301353613122,1154,0
0,0,0,3,0,0,0,0,1,0,0,0,100,18,1,0,0,0,0.09,2,64721,165,1670,4670,2.7964071856287425,3.9169800473203873,2052,1
0,0,0,3,0,0,0,1,1,0,0,0,141,25,0,1,0,0,0.03546099290780142,13,1020,11,481,241,0.501039501039501,1.7558748556732533,2425,0
0,1,0,4,0,0,0,0,1,0,0,1,116,17,1,0,0,1,0.11206896551724138,12,26064,292,1067,23142,21.68884723523899,4.134272756620632,984,1
0,1,1,3,0,0,0,0,0,0,0,0,132,20,1,0,0,1,0.07575757575757576,13,3281,70,991,1656,1.6710393541876891,1.6901960800294,2159,0
0,1,0,5,0,0,0,1,0,0,0,0,128,18,0,0,0,1,0.0625,48,16742,567,8780,35131,4.00125284738041,2.7299742856996367,2086,1
0,1,1,4,2,1,0,0,0,0,0,0,115,16,1,0,1,1,0.1391304347826087,6,32768,117,256,4475,17.48046875,3.387033701282381,1782,0
0,2,1,4,0,0,1,0,0,0,0,0,126,16,0,1,0,1,0.11904761904761904,3,15831,168,16746,16895,1.0088976471993312,2.053078443483804,1874,0
0,1,0,2,0,0,0,0,0,0,0,0,90,11,0,0,0,1,0.1,2,49351,15,184,569,3.092391304347826,2.6589648426645303,1384,0
0,0,0,4,2,0,0,0,1,0,0,2,119,17,0,1,1,1,0.226890756302521,6,3702,40,474,3664,7.729957805907173,0.6989700043447047,771,0
0,2,1,3,0,0,0,0,0,0,0,0,88,9,0,0,0,1,0.09090909090909091,54,51061,855,1151,44178,38.382276281494356,2.2148438480479626,2445,1
0,0,0,3,1,0,0,0,2,0,0,0,110,17,0,0,0,1,0.09090909090909091,2,29535,219,797,4655,5.840652446675032,2.149219112655688,2622,1
0,1,0,6,2,0,0,1,2,0,0,0,138,21,0,0,0,1,0.057971014492753624,3,3680,18,369,807,2.186991869918699,3.91597991414023,1282,0
0,1,1,3,1,0,0,0,1,0,0,0,108,14,5,0,0,1,0.037037037037037035,8,45,0,167,25,0.1497005988023952,1.7993405494542711,12,0
0,1,0,5,0,0,0,0,2,0,0,0,108,15,0,0,0,1,0.05555555555555555,6,24791,2924,8372,116852,13.957477305303392,2.3283796034389415,2238,1
0,2,1,5,0,0,0,0,0,0,0,0,90,9,0,1,0,1,0.12222222222222222,6,69146,1266,297,92488,311.4074074074074,2.3074960379134266,2059,1
0,0,0,4,0,0,0,1,3,0,0,0,140,21,2,0,0,1,0.04285714285714286,2,60410,71,2028,2053,1.01232741617357,-10.0,1999,0
0,1,0,1,0,0,0,0,1,0,0,0,84,10,0,0,0,1,0.25,18,48721,2572,103,153174,1487.126213592233,2.7442929831227545,2168,0
0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,1,0,0.14705882352941177,2,15462,11,1985,1639,0.8256926952141058,3.298416380061316,1481,0
0,0,0,3,2,0,0,0,2,0,0,0,111,14,3,0,0,1,0.15315315315315314,13,78117,1918,1980,156142,78.85959595959596,1.7323937598237729,2466,1
0,1,1,6,1,0,0,1,1,0,0,0,130,20,0,0,0,1,0.16153846153846155,7,10744,25,509,577,1.1335952848722985,3.2780673308886854,2019,0
0,0,0,3,3,0,1,1,0,0,0,0,126,18,0,0,0,1,0.1349206349206349,2,417,2,107,511,4.775700934579439,2.5224442335064503,107,0
0,1,0,4,0,0,0,0,2,0,0,0,100,14,0,0,0,1,0.06,5,51070,855,1151,44188,38.390964378801044,2.2148438480479626,2445,1
0,1,0,4,1,0,0,0,1,0,0,0,95,13,0,0,0,1,0.14736842105263157,3,8673,233,1417,11641,8.215243472124206,2.806179973983955,1300,0
0,2,1,3,0,0,0,0,0,0,0,0,99,10,0,0,0,1,0.13131313131313133,26,92406,9782,1978,665484,336.4428715874621,3.340444114840138,2715,1
0,0,0,4,0,1,0,0,1,0,0,0,136,26,2,0,1,1,0.051470588235294115,5,688,0,477,182,0.38155136268343814,2.456366033129195,908,0
0,0,0,2,0,0,0,0,2,0,0,0,74,13,1,0,0,0,0.05405405405405406,2,3280,70,989,1654,1.672396359959555,1.6901960800294,2159,0
0,1,1,3,1,0,0,0,1,0,0,0,132,19,4,0,0,1,0.07575757575757576,23,48,0,167,25,0.1497005988023952,1.7993405494542711,12,0
0,0,0,4,1,0,0,0,4,0,0,0,135,26,1,1,0,1,0.05185185185185185,2,4678,9,275,424,1.5418181818181818,3.3989810666581484,1933,0
0,0,0,3,0,1,0,0,3,0,0,1,140,22,1,0,0,1,0.06428571428571428,3,13048,23,334,357,1.0688622754491017,1.1461280356813401,1590,0
0,0,0,6,0,1,0,1,3,0,0,0,104,19,0,0,0,1,0.057692307692307696,4,54161,1310,726,32148,44.28099173553719,2.571708831808804,1768,0
0,1,1,4,1,1,0,0,1,0,0,0,135,19,2,1,0,1,0.0962962962962963,10,6395,183,985,7860,7.979695431472082,3.3049211619009133,2090,0
0,1,0,2,1,0,0,2,1,0,0,0,130,17,0,0,0,1,0.13076923076923078,23,5247,31,608,2476,4.072368421052632,3.0788191830988847,963,0
0,1,0,2,0,0,0,0,0,0,0,0,89,12,0,0,0,1,0.12359550561797752,2,51075,854,1151,44199,38.4005212858384,2.2148438480479626,2445,1
0,1,1,4,0,0,0,1,1,0,0,1,136,21,0,0,1,1,0.051470588235294115,12,8295,132,553,3050,5.5153707052441225,1.3802112417134156,2069,0
0,0,0,3,1,0,0,1,2,0,0,0,140,20,0,0,1,1,0.3357142857142857,3,3702,40,474,3664,7.729957805907173,0.6989700043447047,771,0
0,0,0,1,0,0,1,0,0,0,1,0,84,15,0,0,0,1,0.03571428571428571,10,17045,116,825,2584,3.1321212121212123,3.1445742076096477,2083,1
0,0,0,3,0,2,0,0,2,0,0,0,77,14,1,0,0,1,0.06493506493506493,2,5178,381,300,8773,29.243333333333332,4.342945178152237e-11,2016,0
0,2,1,4,0,0,0,0,1,0,0,0,100,11,2,1,0,1,0.13,6,3990,83,1821,2692,1.4783086216364634,1.000000000004343,2072,1
0,1,0,3,0,0,0,0,0,0,0,1,83,11,0,1,1,1,0.2289156626506024,3,2082,37,1823,1735,0.9517279210093252,3.058805486675945,588,0
0,0,0,1,0,1,0,0,2,0,0,1,59,13,0,1,0,1,0.05084745762711865,3,7987,0,318,342,1.0754716981132075,3.0704073217401566,1288,0
0,0,0,0,0,0,2,0,0,0,0,0,72,13,1,0,0,1,0.08333333333333333,2,7497,2,346,3930,11.358381502890174,3.3042750504771496,1156,0
0,2,1,4,0,0,0,0,1,0,0,0,106,12,0,0,0,1,0.08490566037735849,11,50820,2001,340,178509,525.0264705882353,0.9030899869973723,1480,1
0,0,0,3,1,1,0,0,3,0,0,0,99,16,0,0,0,1,0.020202020202020204,234,16742,567,8780,35131,4.00125284738041,2.7299742856996367,2085,1
0,0,0,5,0,0,0,1,2,0,0,0,128,21,0,0,0,1,0.09375,10,12609,106,812,1849,2.2770935960591134,2.9947569445876723,2358,0
0,0,0,1,0,0,0,0,0,0,0,1,69,10,3,0,0,1,0.07246376811594203,3,10175,15,1731,771,0.44540727902946275,2.546542663478254,2063,0
0,0,0,1,0,0,0,1,0,0,0,0,45,8,0,0,0,1,0.06666666666666667,2,3756,0,411,202,0.49148418491484186,3.516270882729353,1984,0
0,0,0,4,0,0,0,2,0,0,0,0,88,17,0,0,0,1,0.045454545454545456,2,47116,43,896,2999,3.3470982142857144,2.748188027006278,1660,0
0,0,0,4,2,0,0,1,1,0,0,0,107,18,0,0,0,1,0.11214953271028037,2,3702,40,474,3664,7.729957805907173,0.6989700043447047,771,0
0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,0,0,1,0.1794871794871795,3,11001,9,1203,779,0.6475477971737323,3.7674527180977804,552,0
0,1,0,4,1,0,0,1,0,0,0,0,138,20,0,0,0,1,0.09420289855072464,2,8895,231,385,28842,74.91428571428571,2.4800069429572944,1770,0
0,1,0,5,0,0,0,0,1,0,0,0,103,13,0,0,0,1,0.08737864077669903,42,16759,1748,2709,46401,17.12846068660022,-10.0,1343,1
0,2,1,2,0,0,0,0,1,0,0,0,129,15,3,1,0,1,0.4573643410852713,5,6647,58,2967,2813,0.9480957195820694,2.4065401804341255,622,0
0,1,0,1,0,0,0,0,1,0,0,0,105,12,1,0,0,1,0.11428571428571428,2,165567,429,14064,18721,1.3311291240045506,2.4608978427566983,1373,0
0,1,0,5,2,0,0,1,1,0,0,0,148,20,0,0,1,1,0.07432432432432433,5,53682,35,541,549,1.0147874306839186,4.421636826720756,412,0
0,2,1,2,0,0,0,1,1,0,0,0,134,13,4,0,0,1,0.13432835820895522,19,64854,1413,450,67371,149.71333333333334,1.9590413923215708,2546,0
0,1,0,2,0,1,0,0,0,0,1,0,99,16,0,0,0,1,0.09090909090909091,8,84580,1054,1112,21124,18.996402877697843,4.642137934655782,971,0
0,1,0,2,0,0,0,0,0,0,0,0,112,15,0,0,0,1,0.13392857142857142,5,5913,15,470,923,1.9638297872340424,1.6627578316825182,700,0
0,1,0,2,0,0,0,0,1,0,0,0,104,11,5,0,0,1,0.11538461538461539,2,6050,13,1033,345,0.3339787028073572,3.4405942618398466,1172,0
0,1,0,6,0,0,0,0,0,0,0,0,117,15,0,1,0,1,0.1794871794871795,7,90898,137,3732,69353,18.583333333333332,4.168674229567083,1374,0
0,1,0,2,2,1,0,0,2,0,0,0,100,11,0,1,0,1,0.15,4,7397,808,987,11235,11.382978723404255,2.8488047010518653,1943,0
0,1,0,3,1,0,0,0,1,0,0,0,137,18,1,1,1,1,0.1678832116788321,5,19002,42,5103,5011,0.9819713893787968,3.623662707356215,554,0
0,2,1,5,1,0,0,0,0,0,0,0,135,13,4,0,0,1,0.13333333333333333,2,10921,13,1249,581,0.46517213771016813,4.035589817243461,846,0
0,1,0,6,0,0,0,0,2,0,0,0,129,17,1,0,0,1,0.09302325581395349,21,21213,516,804,6885,8.563432835820896,2.8645110810584513,2233,0
0,2,1,6,0,0,0,0,0,0,0,0,139,16,1,0,0,1,0.07913669064748201,2,8281,96,580,1862,3.2103448275862068,2.3463529744508342,2135,1
0,2,1,3,0,0,0,0,0,0,0,0,139,16,3,0,0,1,0.1223021582733813,3,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2083,0
0,0,0,5,0,0,0,1,2,0,0,0,130,20,1,0,0,1,0.05384615384615385,4,3934,5,1185,714,0.6025316455696202,1.9493900066454009,2112,0
0,0,0,2,0,0,0,0,1,0,0,0,75,10,1,0,0,1,0.02666666666666667,2,1171,5,56,321,5.732142857142857,2.0043213737830725,1055,0
0,1,0,3,1,0,0,1,0,0,0,0,138,18,0,0,0,1,0.08695652173913043,12,26705,215,2928,4528,1.546448087431694,2.378397900948319,2036,0
0,1,0,5,0,0,1,1,2,0,0,0,121,18,0,1,0,1,0.08264462809917356,4,15411,128,1003,1864,1.8584247258225324,2.7193312869838095,1825,0
0,2,0,4,0,0,0,0,0,0,0,0,121,14,0,0,0,1,0.1322314049586777,12,479178,1765,9415,43726,4.64429102496017,1.8450980400148773,2447,0
0,1,0,4,0,0,0,1,2,0,0,2,139,19,1,1,0,1,0.050359712230215826,36,22958,1661,250,38984,155.936,-10.0,2517,1
0,1,1,4,0,0,0,0,0,0,0,0,144,19,1,1,0,1,0.05555555555555555,109,84983,97,3511,4312,1.2281401310168043,4.544688022302679,830,0
0,0,0,4,0,0,0,2,4,0,0,0,134,24,1,0,0,1,0.029850746268656716,2,33579,262,589,8626,14.64516129032258,3.758911892397981,2063,0
0,2,0,3,0,0,0,0,3,0,0,0,137,13,0,0,0,1,0.15328467153284672,4,175088,19,522,613,1.1743295019157087,0.6020599913388197,1234,0
0,2,1,5,1,1,0,0,1,0,0,0,134,16,3,0,0,1,0.08955223880597014,48,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2084,0
0,1,0,2,0,0,0,0,0,0,0,0,98,13,0,0,0,1,0.16326530612244897,7,36181,63,4703,5076,1.0793110780352966,3.697665162647683,1473,0
0,2,1,5,0,0,0,0,0,0,0,1,140,14,4,1,0,1,0.2,7,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2084,0
0,1,0,1,0,0,0,0,1,0,0,0,99,12,1,0,0,1,0.12121212121212122,6,544431,873,24025,25179,1.0480332986472425,2.0043213737830725,2169,0
0,2,1,3,2,0,0,0,0,0,0,1,138,18,1,0,0,1,0.15217391304347827,68,27861,496,19605,20968,1.0695230808467229,4.344431574574864,2211,0
0,1,0,4,0,0,0,0,2,0,0,0,107,17,0,0,0,1,0.14953271028037382,5,15203,372,1425,6516,4.572631578947369,1.6334684555805965,1979,0
0,1,0,2,0,0,0,0,0,0,0,0,139,17,4,0,0,1,0.1223021582733813,2,38581,184,9913,9925,1.0012105316251387,3.051923916046145,1823,0
0,1,0,5,0,0,0,0,0,0,0,0,137,18,0,1,0,1,0.16058394160583941,3,2038,6,609,225,0.3694581280788177,1.5910646070276129,166,0
0,1,1,4,0,0,0,1,0,0,0,1,142,21,2,0,0,1,0.056338028169014086,29,11648,108,979,2357,2.40755873340143,2.385606273598491,1496,0
0,2,1,7,0,0,0,1,1,0,0,0,137,16,0,0,0,1,0.051094890510948905,67,132618,8318,2351,937432,398.73755848575075,2.6884198220027997,2433,1
0,1,0,2,1,0,0,0,0,0,0,0,103,13,0,1,0,1,0.11650485436893204,11,29946,489,487,7206,14.796714579055442,3.239549720840498,1841,0
0,0,0,4,0,0,0,2,1,0,0,1,144,24,1,1,1,0,0.027777777777777776,7,17322,58,140,2688,19.2,2.771587480881329,308,0
0,0,0,7,0,0,0,2,2,0,0,1,139,24,2,1,0,1,0.05755395683453238,10,3527,26,1217,748,0.6146261298274446,1.4313637641605959,982,0
0,1,0,4,0,0,0,0,3,0,0,0,124,17,0,0,0,1,0.06451612903225806,5,38574,416,3756,7479,1.9912140575079873,3.7276225779691456,3021,0
0,1,0,1,0,1,0,0,1,0,0,0,41,5,0,0,1,1,0.14634146341463414,3,7393,236,716,10920,15.251396648044693,2.7250945210815507,1134,0
0,0,0,4,0,0,0,0,1,0,0,1,138,22,0,0,0,1,0.043478260869565216,4,16386,20,598,647,1.0819397993311037,1.6127838567207948,340,0
0,1,0,2,1,0,0,1,1,0,0,0,104,14,0,1,0,1,0.07692307692307693,3,38298,30,1378,1437,1.0428156748911466,3.699230502883418,616,0
0,0,0,5,0,0,0,0,2,0,0,0,132,19,0,0,0,1,0.03787878787878788,10,75900,49,963,739,0.7673935617860852,3.2769211320657967,1408,0
0,2,1,3,0,0,0,0,1,0,0,0,124,12,0,0,0,1,0.11290322580645161,194,49159,6237,161,425733,2644.304347826087,1.041392685162173,2659,1
0,2,1,2,1,0,0,0,0,0,0,0,120,12,4,1,0,1,0.11666666666666667,4,9717,63,972,1485,1.5277777777777777,3.2909245593827765,705,0
0,1,0,8,0,0,0,0,1,0,0,0,139,19,5,0,0,1,0.11510791366906475,3,6201,5,107,164,1.5327102803738317,0.6020599913388197,2322,0
0,1,0,2,0,0,0,0,2,0,0,0,136,18,0,0,0,1,0.08823529411764706,2,60441,71,813,2977,3.6617466174661746,4.337279516037943,1124,0
0,1,0,2,1,0,0,0,2,0,0,0,139,21,2,0,0,1,0.05755395683453238,5,2399,23,205,524,2.55609756097561,1.8864907251730458,251,0
0,1,0,3,0,0,0,0,0,0,0,0,116,16,3,0,0,1,0.13793103448275862,5,479177,1765,9415,43726,4.64429102496017,1.8450980400148773,2447,0
0,0,0,2,0,0,0,0,0,0,0,0,139,23,2,1,0,1,0.02877697841726619,5,2185,14,2,13,6.5,0.30102999568569594,694,0
0,0,0,2,0,2,0,0,0,0,0,1,136,26,2,0,0,0,0.03676470588235294,4,827,2,393,128,0.3256997455470738,2.3729120029702906,163,0
0,1,0,5,0,0,0,0,2,0,0,0,78,11,0,1,0,1,0.08974358974358974,7,5789,49,127,810,6.377952755905512,2.1038037209562988,1530,0
0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,1,1,0,0.05,2,86280,210,12725,12623,0.991984282907662,3.4151403521958894,1227,0
0,1,0,2,0,0,0,0,0,0,0,0,65,10,0,1,0,1,0.15384615384615385,4,62639,1050,241,21540,89.37759336099585,2.0606978403539893,2072,0
0,1,0,2,2,0,0,0,2,0,0,0,139,16,2,1,0,1,0.4676258992805755,6,32091,58,3757,3514,0.9353207346286931,4.235553695852758,196,0
0,2,1,3,1,0,0,0,1,0,0,0,122,11,0,1,0,1,0.06557377049180328,17,17388,575,808,98299,121.65717821782178,2.7050079593334218,2199,1
0,1,0,3,1,0,0,1,0,0,0,0,131,18,1,0,0,1,0.12213740458015267,2,108163,559,2981,7193,2.412948674941295,2.8739015978645193,1752,0
0,1,0,1,0,0,0,0,1,0,0,0,105,12,1,0,0,1,0.12380952380952381,2,81608,681,19153,22638,1.1819558293739885,4.342945178152237e-11,2094,0
0,0,0,4,0,0,0,2,2,0,0,0,140,18,0,0,0,0,0.04285714285714286,5,8878,146,878,3244,3.694760820045558,3.7075701760979447,2149,0
0,1,0,1,0,0,0,0,3,0,0,0,136,15,0,0,0,1,0.11764705882352941,2,17162,9,700,432,0.6171428571428571,-10.0,86,0
0,1,0,1,0,0,0,0,2,0,0,0,76,10,0,1,0,1,0.18421052631578946,3,19286,252,0,3372,3372.0,-10.0,1483,0
0,1,0,6,0,0,0,1,2,0,0,0,138,19,4,0,0,1,0.10144927536231885,10,44753,208,531,4950,9.322033898305085,3.5493711523331894,1641,0
0,1,0,5,0,0,0,0,1,0,0,0,113,15,0,0,0,1,0.061946902654867256,6,5913,15,470,923,1.9638297872340424,1.6627578316825182,700,0
0,1,0,1,0,0,0,0,0,0,0,1,111,15,4,0,0,1,0.10810810810810811,2,6050,13,1033,345,0.3339787028073572,3.4405942618398466,1172,0
0,0,0,2,1,0,0,0,1,0,0,0,96,15,1,0,0,1,0.07291666666666667,7,1245,0,32,13,0.40625,1.5314789170435326,526,0
0,1,1,6,0,0,0,1,0,0,0,1,142,21,2,0,0,1,0.07042253521126761,371,2399,23,205,524,2.55609756097561,1.8864907251730458,250,0
0,1,0,5,0,0,0,1,2,0,0,0,107,17,1,0,0,1,0.11214953271028037,3,8744,21,964,277,0.28734439834024894,3.2533380053261305,1745,0
0,2,1,7,2,0,0,0,0,0,0,0,140,14,0,0,0,1,0.07857142857142857,2,2214,25,1144,517,0.4519230769230769,3.638489256954647,232,0
0,1,0,1,0,0,0,0,0,0,0,0,140,16,3,0,0,1,0.08571428571428572,7,6201,5,107,164,1.5327102803738317,0.6020599913388197,2319,0
0,1,0,3,0,0,0,1,1,0,0,0,128,18,2,1,0,1,0.0546875,2,58712,111,12,1795,149.58333333333334,-10.0,1703,0
0,1,0,3,1,0,0,0,0,0,0,0,92,11,0,0,0,1,0.08695652173913043,2,18185,6,105,521,4.961904761904762,3.276691528845063,2039,0
0,0,0,4,0,0,0,1,0,0,0,0,142,21,0,0,0,1,0.04929577464788732,4,8878,146,878,3244,3.694760820045558,3.7075701760979447,2149,0
0,1,1,1,0,0,0,0,2,0,1,0,71,10,2,0,1,1,0.11267605633802817,3,314,11,95,427,4.494736842105263,2.281033367247955,125,0
0,0,0,6,0,0,0,0,0,0,0,0,127,21,0,0,0,1,0.05511811023622047,3,2038,6,609,225,0.3694581280788177,1.5910646070276129,167,0
0,1,1,5,0,1,0,2,1,0,0,0,129,19,3,0,0,1,0.06976744186046512,4,26517,33,2001,1229,0.6141929035482259,3.2516382204482364,2091,0
0,1,0,1,0,0,0,0,2,0,0,0,75,10,0,0,0,1,0.17333333333333334,2,219719,173,24369,23976,0.9838729533423612,1.5910646070276129,930,0
0,1,0,6,1,0,0,0,0,1,0,0,138,22,0,1,0,1,0.07246376811594203,14,4970,155,469,1937,4.130063965884862,3.000434077479362,904,1
0,1,0,4,0,0,0,1,3,0,0,2,140,22,0,0,0,1,0.05714285714285714,13,13693,2135,1496,45506,30.418449197860962,3.4199557484897745,1314,1
0,0,0,2,0,0,0,1,4,0,0,0,140,23,1,1,0,1,0.04285714285714286,8,17322,58,140,2688,19.2,2.771587480881329,307,0
0,1,0,1,0,0,0,0,1,0,0,0,51,6,0,1,0,1,0.1568627450980392,2,141704,612,33124,33688,1.0170269291148413,3.959232249051001,2108,0
0,1,0,6,0,0,0,2,0,0,0,0,108,14,3,0,0,1,0.09259259259259259,5,44753,208,531,4950,9.322033898305085,3.5493711523331894,1642,0
0,1,0,1,0,0,0,0,1,0,0,0,51,6,0,1,0,1,0.17647058823529413,2,141704,612,33124,33689,1.0170571187054704,3.959232249051001,2108,0
0,0,0,1,0,0,0,0,2,0,0,1,91,18,1,0,0,1,0.03296703296703297,8,9717,63,972,1485,1.5277777777777777,3.2909245593827765,704,0
0,2,1,6,0,0,0,0,1,0,0,0,134,16,0,0,0,1,0.08955223880597014,10,98760,1383,378,228132,603.5238095238095,1.47712125472111,2288,1
0,1,0,4,0,1,0,1,1,0,0,0,136,22,0,1,0,1,0.058823529411764705,45,12210,976,1050,16898,16.093333333333334,1.9956351945979887,730,0
0,2,1,3,0,0,0,0,1,0,0,0,72,5,1,1,0,1,0.125,8,63851,1361,2071,26370,12.732979237083535,2.045322978787049,2284,0
0,1,0,1,1,0,0,0,2,0,0,0,104,14,2,1,0,1,0.125,2,827,163,82,3840,46.829268292682926,4.342945178152237e-11,1040,0
0,1,0,1,1,0,0,0,2,0,0,0,106,14,2,1,0,1,0.1320754716981132,26,329,8,111,230,2.0720720720720722,4.342945178152237e-11,2238,0
0,1,0,2,0,0,0,1,2,0,0,0,115,17,0,1,0,1,0.20869565217391303,4,6836,13,1852,3797,2.050215982721382,1.1760912590585766,2072,0
0,1,0,3,0,0,0,0,2,0,0,0,96,12,2,1,0,1,0.125,7,25301,287,5762,20853,3.6190558833738287,3.2780673308886854,164,0
0,2,1,3,1,0,0,0,0,0,0,0,137,16,0,0,1,1,0.11678832116788321,69,74770,1514,388,136179,350.97680412371136,2.7686381012476886,1506,0
0,1,0,2,1,0,0,0,2,0,0,0,139,21,2,0,0,1,0.07913669064748201,7,11648,108,979,2357,2.40755873340143,2.385606273598491,1496,0
0,1,0,4,0,1,0,1,1,0,0,0,136,22,0,1,0,1,0.08088235294117647,6,47771,765,2242,8705,3.882694023193577,3.04099769242353,2287,0
0,2,1,5,1,0,0,1,0,0,0,0,140,17,2,0,0,1,0.09285714285714286,41,13233,118,2680,4516,1.6850746268656716,3.2052043639481718,2083,0
0,0,0,6,0,0,0,0,0,0,0,0,138,22,0,0,0,1,0.050724637681159424,10,24974,116,942,4150,4.40552016985138,2.623249290398004,2067,0
0,1,0,1,0,0,0,0,0,0,0,0,80,11,4,0,0,1,0.1125,2,6050,13,1033,345,0.3339787028073572,3.4405942618398466,1172,0
0,1,0,1,0,0,0,0,2,0,0,0,85,11,2,1,0,1,0.17647058823529413,3,58712,111,12,1794,149.5,-10.0,1702,0
0,1,0,6,0,1,0,1,0,0,0,0,131,19,2,0,0,1,0.05343511450381679,9,58712,111,12,1795,149.58333333333334,-10.0,1703,0
0,1,0,4,1,0,0,0,0,0,0,0,115,17,0,0,0,1,0.08695652173913043,2,3414,31,301,1324,4.398671096345515,2.89597473235912,606,0
0,1,0,3,0,0,0,0,0,0,0,0,124,16,4,0,0,1,0.12096774193548387,2,50809,89,5117,5175,1.0113347664647254,4.482945007748691,416,0
0,0,0,4,0,0,0,0,0,0,0,0,86,15,2,0,0,0,0.046511627906976744,8,2038,6,609,225,0.3694581280788177,1.5910646070276129,167,0
0,1,0,4,1,0,0,0,1,0,0,0,128,17,0,1,0,1,0.0859375,4,184334,594,11175,14471,1.2949440715883669,1.579783596617953,2332,0
0,1,0,1,1,1,0,0,1,0,0,0,113,16,0,0,0,1,0.08849557522123894,6,7112,32,1564,811,0.518542199488491,2.9513375187959663,1165,0
