emoji_count,URLcount,has_media,Skepticism,MentionCount,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,test_auxiliary,test_tentat,test_certain,Numeral,char_count,word_count,HashTag,has_question,has_exclaim,has_period,capital_ratio,retweet_count,tweet_count,listed_count,friends_count,follower_count,followers/friend,favourites_count,account_age_days,verified
0,1,0,5,0,1,0,1,1,1,0,0,138,19,3,0,1,1,0.13043478260869565,830,15,10,11,2400,218.1818181818182,4.342945178152237e-11,0,0
0,0,0,8,0,1,0,0,1,0,0,0,138,22,1,0,0,1,0.036231884057971016,111,2522,377,8,68817,8602.125,2.02530586526518,2036,1
0,0,0,4,0,0,0,0,0,0,0,1,82,13,0,0,0,0,0.036585365853658534,202,15128,1657,2268,41591,18.338183421516757,-10.0,1278,1
0,0,0,8,0,1,0,3,0,0,0,0,145,24,1,0,0,1,0.04827586206896552,142,20782,1336,1605,52132,32.480996884735205,2.1673173347484713,2093,0
0,2,1,6,0,0,0,0,0,0,0,1,140,14,1,0,0,1,0.12142857142857143,120,106963,24072,781,1407832,1802.6017925736235,2.919078092376126,2344,1
0,2,1,4,0,0,0,0,0,0,0,0,101,10,1,0,0,1,0.10891089108910891,123,125648,7652,2355,818635,347.6157112526539,2.6665179805549744,2368,1
0,1,1,6,0,0,0,0,0,0,0,0,121,14,1,0,0,1,0.08264462809917356,108,23847,88,878,5161,5.878132118451025,2.993436230497656,2032,0
0,2,1,6,0,0,0,0,0,0,0,0,139,14,1,0,0,1,0.07194244604316546,285,144420,6573,381,1261668,3311.464566929134,2.627365856592835,2849,1
0,0,0,4,0,1,0,0,0,0,0,2,148,25,1,0,0,1,0.033783783783783786,142,60330,132,1163,6911,5.942390369733448,2.736396502276722,1443,0
0,0,0,3,0,1,0,0,1,0,0,0,129,18,1,0,0,1,0.046511627906976744,112,3923,531,1425,18238,12.79859649122807,1.681241237376492,1534,0
0,2,1,6,0,0,0,0,0,0,0,0,138,18,1,0,0,1,0.07246376811594203,143,199764,9669,264,780244,2955.469696969697,1.8864907251730458,2304,1
0,1,1,5,0,0,1,0,1,0,0,0,118,14,2,0,0,1,0.0847457627118644,390,10779,640,25572,93324,3.64946034725481,4.34541294273752,1063,0
0,1,0,8,0,0,0,0,1,0,0,0,134,15,2,0,0,1,0.08955223880597014,509,118657,26642,523,1254438,2398.543021032505,1.9294189257148038,2393,1
0,0,0,3,0,0,0,0,1,0,0,0,139,20,2,0,0,1,0.050359712230215826,114,3995,940,278,43537,156.60791366906474,3.694868327982465,1100,1
0,2,1,6,0,0,0,0,1,0,0,0,127,13,1,0,0,1,0.11023622047244094,390,123814,11766,1763,971597,551.1043675553035,1.5910646070276129,2265,1
0,2,1,8,0,0,0,0,0,0,0,1,140,17,0,0,0,1,0.10714285714285714,158,104617,84245,976,5586173,5723.537909836065,3.027757204690594,2840,1
0,1,0,3,0,0,0,0,1,0,0,0,77,11,0,0,0,1,0.11688311688311688,121,85274,181,1003,5882,5.864406779661017,3.597585501752216,2913,0
0,1,1,4,1,0,0,1,0,0,0,0,129,15,1,0,0,1,0.031007751937984496,136,3114,103,1277,2773,2.1714956930305402,3.071513805095126,1633,0
0,1,1,2,1,0,0,0,1,0,0,0,85,10,1,0,0,1,0.10588235294117647,141,2813,33,1933,1650,0.8535954474909467,2.2695129442181496,1040,0
0,0,0,2,0,0,0,0,0,0,0,0,53,7,1,0,0,1,0.05660377358490566,224,81135,5861,3584,253764,70.8046875,3.5152113043278153,2723,1
0,1,1,4,1,0,0,0,0,0,0,0,135,13,5,0,0,1,0.0962962962962963,483,60190,24,2266,2106,0.9293909973521624,3.7839750034126785,694,0
0,1,1,2,0,0,0,0,0,0,0,0,53,5,1,0,0,1,0.18867924528301888,140,38154,181,690,2456,3.5594202898550726,1.7242758696016085,2720,0
0,2,1,5,0,0,0,0,1,0,0,0,89,8,1,0,0,1,0.12359550561797752,164,25451,1428,617,65727,106.52674230145867,2.5682017240671122,2107,0
0,2,1,6,0,0,0,0,0,0,0,1,140,17,1,0,0,1,0.09285714285714286,114,179868,49,2498,8910,3.566853482786229,1.3979400086737748,264,0
0,1,0,3,0,0,0,1,0,0,0,1,138,18,0,1,0,1,0.050724637681159424,141,4199,80,836,6349,7.594497607655502,3.5381965783494667,2639,0
0,0,0,4,0,0,1,0,1,0,0,0,108,14,3,0,0,1,0.06481481481481481,641,67,5,2,1455,727.5,-10.0,115,0
0,0,0,3,0,0,0,0,2,0,0,1,71,13,1,0,0,1,0.08450704225352113,119,14537,1086,988,50015,50.62246963562753,1.5440680443515165,1815,1
0,2,1,5,0,1,0,1,1,0,0,1,126,17,1,0,0,1,0.06349206349206349,498,126262,120800,2777,4876444,1756.0115232265034,2.6314437690132735,2859,1
0,0,0,4,0,2,0,0,2,0,1,0,133,20,1,0,0,0,0.045112781954887216,583,22583,226,8600,27264,3.170232558139535,3.9453700944903085,1533,0
0,1,0,3,0,0,0,0,1,0,0,0,98,12,1,0,0,1,0.09183673469387756,181,378037,73125,5559,5058032,909.8816333872999,2.7634279935630124,2449,1
0,0,0,4,0,0,0,2,0,0,0,0,139,23,1,0,0,0,0.03597122302158273,102,320,372,29,5737,197.82758620689654,-10.0,1434,1
0,2,1,4,0,0,0,0,0,0,0,0,108,11,0,0,0,1,0.14814814814814814,227,72208,37810,413,3493202,8458.11622276029,1.8260748027014746,2409,1
0,0,0,7,0,0,0,2,0,0,0,0,130,23,1,0,0,1,0.038461538461538464,197,11324,980,733,21850,29.80900409276944,3.034227260770591,1968,1
0,1,1,3,1,1,0,0,0,0,0,0,97,11,1,0,0,1,0.1958762886597938,211,12796,39,2866,1658,0.578506629448709,3.4787107555127736,1472,1
0,2,1,3,0,0,0,0,2,0,0,0,112,12,1,0,0,1,0.11607142857142858,304,199550,9623,264,774251,2932.7689393939395,1.8864907251730458,2302,1
0,1,0,5,0,0,0,0,1,0,0,0,131,18,1,0,0,1,0.0916030534351145,127,31886,3409,3949,176905,44.79741706761205,1.9637878273460274,1083,1
0,1,0,5,0,0,0,0,0,0,0,2,133,20,1,0,0,1,0.06015037593984962,261,104368,84189,974,5570728,5719.433264887064,3.027757204690594,2838,1
0,2,1,5,0,0,0,0,1,0,0,0,96,10,0,0,0,1,0.13541666666666666,412,30468,16635,889,724121,814.5343082114736,2.6180480967121973,2195,1
0,1,0,2,0,0,0,0,0,0,0,1,92,12,1,0,0,1,0.07608695652173914,168,66658,6600,3049,529647,173.7117087569695,1.9138138523842463,2445,1
0,2,1,7,1,0,0,0,0,0,0,0,139,17,3,0,0,1,0.12949640287769784,323,13428,6308,100,417017,4170.17,1.2787536009551146,2196,1
0,2,1,7,0,1,0,0,1,0,0,0,126,14,2,0,0,1,0.12698412698412698,101,123993,11777,1763,972619,551.6840612592173,1.5910646070276129,2265,1
0,2,1,4,1,0,0,0,0,0,0,1,133,14,2,0,0,1,0.09774436090225563,447,72537,5191,1631,154522,94.74064990803188,3.737987326333439,2415,1
0,0,0,4,0,1,0,0,1,0,0,0,136,24,0,0,0,1,0.04411764705882353,616,2657,1129,142,34721,244.51408450704224,0.9030899869973723,1143,0
0,1,0,4,0,0,0,1,0,0,0,0,132,18,0,0,0,1,0.06060606060606061,832,44143,1995,2309,59590,25.80770896491988,3.9334872878487106,2013,0
0,1,1,6,2,0,0,0,0,0,0,0,139,21,0,0,0,1,0.09352517985611511,290,88985,89494,508,7193608,14160.645669291338,1.2787536009551146,2796,1
0,0,0,3,0,0,2,2,3,0,0,0,138,25,1,0,0,1,0.036231884057971016,178,13176,553,361,24621,68.202216066482,3.343211590179767,1125,0
0,1,1,4,0,0,0,0,1,0,0,1,138,20,2,0,0,1,0.12318840579710146,162,19736,700,2793,20355,7.287862513426423,1.6720978579366415,2029,1
0,1,1,6,0,0,0,0,1,0,1,0,129,14,6,0,0,1,0.13178294573643412,241,4692,406,198180,220863,1.1144565546472904,2.4969296480733534,1586,0
0,0,0,4,0,0,0,0,2,0,0,0,140,21,0,0,0,1,0.02857142857142857,118,20629,385,1537,10834,7.048796356538712,3.300378064870724,2164,1
0,1,1,6,0,0,0,0,1,0,0,2,138,18,1,1,0,1,0.07246376811594203,416,40640,60,7479,7425,0.9927797833935018,4.081959066300482,2048,0
0,1,0,8,0,0,0,0,0,0,0,1,137,18,1,0,1,1,0.13138686131386862,304,7253,110,238,10843,45.55882352941177,3.1714339009430375,1360,0
0,1,1,7,0,0,0,0,2,0,0,0,88,11,1,0,0,1,0.07954545454545454,173,2443,66,537,2974,5.538175046554935,2.576341350205908,2099,1
0,2,1,6,1,1,0,0,0,0,0,0,120,13,1,0,0,1,0.10833333333333334,184,116102,5609,594,327586,551.4915824915824,3.1824146524345824,2792,1
0,1,1,6,0,0,0,0,0,0,0,0,138,20,2,0,0,1,0.10869565217391304,269,4627,1474,241,36065,149.64730290456433,1.8450980400148773,820,0
0,0,0,6,0,0,0,0,0,0,0,0,145,23,0,0,0,0,0.041379310344827586,572,4268,7506,3332,1098367,329.64195678271307,-10.0,2434,1
0,0,0,8,0,1,0,0,2,0,0,0,134,22,1,0,0,0,0.029850746268656716,361,10184,267,787,19055,24.212198221092756,1.5682017240681687,2008,0
0,0,0,4,0,1,0,0,0,0,0,0,135,19,3,0,0,0,0.05185185185185185,607,8362,387,54,19226,356.037037037037,3.170555058521238,2002,1
0,2,1,5,0,0,0,1,1,0,0,0,133,15,1,0,0,1,0.09022556390977443,120,17979,102,77,13111,170.27272727272728,4.135355309408778,780,0
0,2,1,6,0,0,0,1,1,0,0,2,139,18,1,0,0,1,0.06474820143884892,130,124040,11784,1763,972925,551.8576290414067,1.5910646070276129,2265,1
0,2,1,6,0,0,0,1,2,0,0,0,140,16,0,0,0,1,0.15,135,199657,9651,264,777825,2946.306818181818,1.8864907251730458,2303,1
0,0,0,4,0,0,0,0,0,0,0,1,101,15,0,0,0,1,0.09900990099009901,669,97614,65600,7352,4554877,619.5425734494015,0.30102999568569594,2022,1
0,1,1,2,0,0,0,0,0,0,0,1,122,13,2,0,0,1,0.11475409836065574,371,7101,1833,247,252703,1023.0890688259109,-10.0,1968,1
0,2,1,8,0,0,0,0,0,0,0,0,126,14,1,0,0,1,0.07142857142857142,131,74949,24393,389,3028253,7784.712082262211,2.3180633349629702,2846,1
0,1,1,5,0,0,0,0,2,0,0,0,139,17,0,0,1,1,0.10071942446043165,217,34620,1332,1574,27355,17.37928843710292,3.2929202996000284,2266,1
0,1,1,8,1,0,0,0,0,0,0,0,128,13,4,0,0,1,0.1171875,133,96519,1458,189,64686,342.25396825396825,-10.0,2088,0
0,1,1,4,0,0,0,0,0,0,0,0,127,20,0,0,0,1,0.05511811023622047,122,10737,2302,1666,82955,49.792917166866744,1.707570176098788,1918,1
0,2,1,6,0,1,0,0,1,0,0,0,135,18,0,0,0,1,0.07407407407407407,202,21921,774,2263,47343,20.92045956694653,2.0211892990703517,1387,1
0,2,1,6,0,0,0,1,2,0,0,0,93,10,0,0,0,1,0.12903225806451613,194,123623,11714,1764,968007,548.7568027210884,1.5910646070276129,2264,1
0,1,1,5,0,0,1,0,0,0,0,0,114,11,2,0,0,1,0.09649122807017543,170,63929,239,8064,10430,1.2934027777777777,3.801746619219467,1130,0
0,2,1,5,0,0,0,0,0,0,0,1,136,13,3,0,1,1,0.15441176470588236,149,11403,5090,154,291215,1891.0064935064936,2.8987251815895485,1806,1
0,0,0,3,0,2,0,0,3,0,0,0,127,22,1,0,0,0,0.031496062992125984,267,6731,26,724,1221,1.6864640883977902,2.4099331233314634,1360,0
0,2,1,4,0,0,0,0,0,0,0,0,123,13,1,0,0,1,0.10569105691056911,258,125644,7647,2355,818487,347.5528662420382,2.6665179805549744,2368,1
0,1,1,3,0,0,0,0,0,0,0,1,133,18,2,0,0,1,0.10526315789473684,526,5085,70,1065,1481,1.3906103286384977,1.3802112417134156,2287,0
0,2,1,3,0,0,0,0,1,0,0,2,97,10,1,0,0,1,0.12371134020618557,163,113066,20876,757,744888,984.0,2.979092900638372,2325,1
0,1,1,6,0,1,0,1,1,0,0,0,139,16,2,0,0,1,0.07194244604316546,293,2641,7,1971,520,0.26382546930492135,3.2501759480839496,476,0
0,1,0,4,0,0,0,1,0,0,0,0,137,18,1,0,0,1,0.08759124087591241,108,7038,87,679,50068,73.73784977908689,2.305351369446839,728,0
0,0,0,5,0,2,0,0,3,0,0,0,137,22,1,0,0,1,0.08029197080291971,156,22269,189,620,11151,17.98548387096774,2.5740312677278347,2118,0
0,1,1,5,0,0,0,0,0,0,0,0,118,16,3,0,0,1,0.1440677966101695,193,4623,1477,241,36029,149.49792531120332,1.8450980400148773,821,0
0,0,0,2,0,0,0,0,3,0,1,0,77,12,1,0,0,1,0.05194805194805195,1137,8109,2025,11625,1429634,122.9792688172043,1.5185139398792036,2242,1
0,2,1,5,0,0,0,0,0,0,0,0,133,14,1,0,0,1,0.10526315789473684,104,113135,20880,757,745887,985.3196829590489,2.979092900638372,2325,1
0,1,0,4,0,1,0,0,1,0,0,0,114,15,1,0,0,1,0.07017543859649122,102,3631,582,813,11483,14.124231242312423,1.8260748027014746,1882,1
0,1,1,6,1,0,0,0,1,0,0,0,112,14,2,0,0,1,0.07142857142857142,259,3655,133,665,3283,4.936842105263158,1.5682017240681687,2138,1
0,1,1,5,0,0,0,0,2,0,0,0,140,21,1,0,0,1,0.07857142857142857,438,6360,39,1999,1579,0.7898949474737369,2.3873898263389073,2175,0
0,2,1,5,0,0,0,0,0,0,0,0,112,9,2,0,0,1,0.14285714285714285,116,3770,829,222,118025,531.6441441441441,3.0115704435973205,1519,0
0,1,1,4,0,0,0,0,0,0,0,0,88,9,2,0,0,1,0.13636363636363635,157,10936,669,27656,94489,3.4165822967891235,4.3526262368308055,1065,0
0,0,0,7,0,0,0,2,0,0,0,0,132,24,1,0,0,1,0.030303030303030304,113,35137,1321,2640,44770,16.958333333333332,3.832572774846186,1762,0
0,1,1,4,0,1,0,0,0,0,0,1,138,15,2,0,0,1,0.08695652173913043,223,54370,452,449,186410,415.1670378619154,4.351931519893128,743,0
0,2,1,5,0,2,0,0,0,0,0,0,122,16,0,0,0,1,0.10655737704918032,206,60679,14680,41273,716941,17.370702396239672,3.247482260677079,2241,1
0,2,1,6,0,0,0,0,0,0,0,0,122,13,1,0,0,1,0.07377049180327869,273,74980,24404,389,3029662,7788.334190231362,2.3180633349629702,2846,1
0,1,1,6,0,2,0,0,1,0,0,0,109,15,2,0,0,1,0.07339449541284404,104,8053,15,339,376,1.1091445427728615,2.7551122663951477,1891,0
0,1,1,9,0,0,0,0,1,0,0,2,140,19,2,0,1,1,0.08571428571428572,149,7245,101,2653,5469,2.061439879381832,2.954242509439373,2270,0
0,2,1,4,0,0,0,0,0,0,0,2,140,18,0,0,0,1,0.1,124,22107,190,350,4962,14.177142857142858,4.209622234511554,831,0
0,2,1,5,0,0,0,0,0,0,0,0,129,15,0,0,0,1,0.13178294573643412,214,105147,13608,460,843583,1833.8760869565217,1.4149733479724882,1977,1
0,1,0,3,0,0,0,1,0,0,0,0,133,15,1,0,0,1,0.09774436090225563,302,7143,40950,3852,4924995,1278.5552959501558,-10.0,2705,1
0,1,1,6,0,0,0,0,1,0,0,0,133,18,1,0,0,1,0.06766917293233082,858,3122,104,1277,2792,2.186374314800313,3.067814511161877,1633,0
0,2,1,4,0,0,0,0,0,0,0,0,134,14,0,0,0,1,0.16417910447761194,139,39082,3673,4743,208523,43.96436854311617,2.474216264076401,751,1
0,0,0,1,0,1,0,0,1,0,0,0,138,20,0,0,0,1,0.08695652173913043,103,14072,455,1136,11371,10.00968309859155,0.9030899869973723,2359,0
0,1,1,8,0,2,2,1,2,0,0,0,139,25,1,0,0,1,0.07194244604316546,281,34682,257,34515,34754,1.0069245255685935,3.8809278652670907,1450,0
0,0,0,4,0,0,0,1,0,0,0,0,137,21,2,0,0,0,0.051094890510948905,638,8362,387,54,19228,356.0740740740741,3.170555058521238,2002,1
0,0,0,4,0,0,0,0,2,0,0,0,91,14,1,0,0,0,0.054945054945054944,2135,9049,3932,27,200471,7424.851851851852,0.7781512503908818,2518,1
0,1,0,4,0,0,0,1,1,0,0,2,123,16,1,0,0,1,0.04878048780487805,239,74983,24404,389,3030007,7789.221079691517,2.3180633349629702,2847,1
0,0,0,5,0,0,3,1,2,0,0,0,137,21,1,0,0,1,0.043795620437956206,156,4752,146,380,3756,9.884210526315789,2.1553360374653656,1831,0
0,2,1,8,0,0,0,0,0,0,0,0,114,13,1,0,0,1,0.09649122807017543,194,104364,84183,974,5570437,5719.134496919918,3.027757204690594,2838,1
0,1,1,3,0,0,0,0,0,0,0,0,56,6,1,0,0,1,0.23214285714285715,916,59506,139,862,72521,84.13109048723898,3.4692327425066267,2104,1
0,2,1,4,0,0,0,0,0,0,0,0,135,15,1,0,0,1,0.14814814814814814,728,75043,24448,390,3038038,7789.841025641025,2.3180633349629702,2848,1
4,1,1,6,0,0,0,0,1,0,0,0,125,14,2,0,0,1,0.08,147,11039,677,29307,95551,3.2603473572866553,4.355164066515207,1065,0
0,1,0,5,0,3,0,1,2,0,0,0,140,21,2,0,0,1,0.09285714285714286,126,1515,312,686,63201,92.12973760932945,1.2787536009551146,205,1
0,1,0,3,0,0,0,1,0,0,0,0,138,22,1,0,0,1,0.036231884057971016,142,13139,161,200,4468,22.34,2.4440447959182325,1036,0
0,0,0,1,0,2,0,0,4,0,0,0,125,18,0,0,0,1,0.024,733,2494,777,29778,48773,1.6378870306938007,4.1996729167206235,781,0
0,1,0,3,0,0,0,1,1,0,0,0,113,15,0,0,0,1,0.035398230088495575,264,7096,2366,1249,177746,142.31064851881504,0.6989700043447047,2184,1
0,1,0,6,0,0,0,0,1,0,0,0,128,19,0,0,0,1,0.0625,101,29063,1506,467,51724,110.75802997858672,1.579783596617953,2280,0
0,1,1,6,0,1,1,1,1,0,0,0,105,15,2,0,0,1,0.05714285714285714,307,13668,133,1208,8380,6.937086092715232,3.1559430179718673,1498,0
0,2,1,3,1,0,0,0,1,0,0,0,89,6,1,0,0,1,0.16853932584269662,205,116185,5615,594,329275,554.3350168350169,3.1824146524345824,2794,1
0,1,1,6,0,0,0,0,1,0,0,0,107,13,2,0,0,1,0.09345794392523364,254,15497,1,107,127,1.1869158878504673,3.2019430634016777,1479,0
0,1,0,5,1,1,0,0,2,0,0,1,110,16,0,0,0,1,0.05454545454545454,161,24358,613,1154,29243,25.34055459272097,1.785329835011479,1029,0
0,1,1,6,0,0,0,1,1,0,0,0,134,17,1,0,0,1,0.08208955223880597,3081,4211,866,733,60379,82.3724420190996,3.1495270137543785,554,1
0,2,1,7,0,0,0,1,1,0,0,0,139,16,1,0,0,1,0.08633093525179857,1072,117002,10395,487,478040,981.6016427104723,1.4313637641605959,2493,1
0,1,0,4,0,0,0,0,0,0,0,0,95,12,1,0,0,1,0.12631578947368421,128,1411,2144,228,123355,541.030701754386,2.1367205671567238,1650,1
0,1,1,5,0,2,0,0,0,0,0,0,134,16,2,0,0,1,0.05970149253731343,608,452,2,148,293,1.9797297297297298,1.7242758696016085,1405,0
0,1,1,7,0,0,0,1,0,0,0,0,136,19,1,0,0,1,0.058823529411764705,174,24961,49,2000,1143,0.5715,4.50676201539735,1418,0
0,2,1,5,0,0,0,0,0,0,0,0,126,15,0,0,0,1,0.15873015873015872,189,41003,6482,50,235092,4701.84,1.204119982658639,2400,0
0,0,0,7,0,0,0,0,0,0,0,1,101,16,0,0,0,1,0.09900990099009901,523,97613,65596,7352,4554839,619.5374047878129,0.30102999568569594,2022,1
0,1,1,4,0,0,0,0,0,0,0,0,80,8,2,0,0,1,0.15,253,129849,1921,91,116778,1283.2747252747254,0.6020599913388197,2401,1
0,1,1,7,0,0,0,2,1,0,0,0,137,20,2,0,0,1,0.06569343065693431,642,77600,135,666,17003,25.53003003003003,1.9684829485544022,1954,0
0,0,0,8,0,0,0,1,0,0,0,0,133,21,0,0,0,1,0.06015037593984962,152,103184,478,1074,7310,6.80633147113594,1.602059991329048,1836,0
0,1,1,3,1,0,0,0,1,0,1,0,143,17,1,1,1,1,0.08391608391608392,101,29579,181,302,5893,19.513245033112582,3.7638022240746003,1488,0
0,1,0,7,0,0,0,0,0,0,0,0,133,14,1,0,0,1,0.05263157894736842,710,22815,102781,3,12933705,4311235.0,-10.0,2818,1
0,1,0,4,1,0,0,0,1,0,0,0,114,17,0,0,0,1,0.06140350877192982,237,106639,35391,1083,3082551,2846.307479224377,2.113943352307171,1888,1
0,2,1,3,0,0,0,0,0,0,0,0,137,16,1,0,0,1,0.10948905109489052,225,52346,13933,360,702812,1952.2555555555555,1.3802112417134156,2201,1
0,1,0,4,0,0,0,0,1,0,0,2,140,22,0,0,0,1,0.16428571428571428,164,179139,48,2497,8739,3.499799759711654,1.3979400086737748,263,0
0,0,0,5,0,0,0,1,1,0,0,3,140,25,0,0,0,1,0.02142857142857143,233,8095,525,10807,45096,4.1728509299528085,0.9030899869973723,1496,1
0,1,1,5,0,1,0,0,1,0,0,0,119,17,1,0,0,1,0.058823529411764705,221,63225,138,710,2513,3.53943661971831,4.284859176733765,2419,0
0,0,0,3,0,0,0,0,1,0,0,1,140,22,0,0,0,1,0.07857142857142857,112,15338,4046,396,318479,804.239898989899,2.909556029241229,528,1
0,1,1,5,1,0,0,0,0,0,0,0,134,15,1,0,0,1,0.08955223880597014,128,33272,642,33970,50064,1.473770974389167,5.0758060009994495,624,0
0,2,0,6,1,0,0,0,2,0,0,0,139,15,1,0,0,1,0.08633093525179857,574,54367,102252,1038,15388762,14825.396917148362,2.9523080096621737,2889,1
0,0,0,1,0,2,0,0,0,0,0,0,129,21,1,0,0,1,0.06201550387596899,201,25970,137,880,4710,5.3522727272727275,4.3299873872788055,722,0
0,1,1,4,1,0,0,0,0,0,0,0,98,12,2,0,0,1,0.07142857142857142,394,21832,241,763,4695,6.153342070773263,3.5256925245050237,1362,0
0,0,0,6,0,0,2,0,1,0,0,0,138,24,0,0,0,1,0.06521739130434782,205,30323,333,193,4254,22.041450777202073,2.334453751151132,2479,0
0,0,0,3,0,0,0,0,2,0,0,0,125,18,1,0,0,0,0.04,398,11897,183,1955,10229,5.2322250639386185,4.220813896785494,2148,0
0,1,1,3,0,2,0,0,0,0,0,0,112,15,1,0,0,1,0.09821428571428571,176,14391,52,1447,1347,0.9308914996544575,3.2206310194481182,974,0
0,1,1,4,0,0,0,0,0,0,0,0,66,7,1,0,0,1,0.15151515151515152,410,463,283,74366,106530,1.432509480138773,3.8636202202703216,1195,0
0,2,1,5,1,0,0,0,0,0,0,0,106,10,1,0,0,1,0.11320754716981132,131,38614,4937,3400,356015,104.71029411764705,2.6919651027674485,2868,0
0,1,0,7,0,0,0,0,0,0,0,0,105,15,0,0,0,1,0.0761904761904762,504,22821,102799,3,12939896,4313298.666666667,-10.0,2819,1
0,2,1,5,0,0,0,1,1,0,0,1,121,14,1,0,0,1,0.14049586776859505,193,134759,45344,139,2231788,16056.028776978417,1.4913616938356735,2822,1
0,0,0,5,0,0,0,0,0,0,0,1,124,17,2,0,0,1,0.06451612903225806,102,16025,16,182,21245,116.73076923076923,0.30102999568569594,434,0
0,0,0,8,0,0,0,0,1,0,0,1,123,19,1,0,0,1,0.016260162601626018,360,37370,1464,389,110192,283.2699228791774,0.7781512503908818,1932,0
0,2,1,6,0,0,0,0,0,0,0,0,134,16,1,0,0,1,0.08955223880597014,316,45499,300,1111,17363,15.628262826282628,2.4955443375465873,1283,1
0,2,1,5,0,0,0,0,0,0,0,0,131,15,0,0,0,1,0.10687022900763359,422,109894,2032,1498,115433,77.05807743658211,2.5171958979501063,1387,1
0,1,1,3,0,0,0,0,1,0,0,0,136,18,2,0,0,1,0.08823529411764706,128,68898,494,614,7954,12.954397394136809,3.3516030724191483,1967,0
0,2,1,5,0,1,0,0,0,0,0,0,140,18,1,0,0,1,0.1,157,106971,24075,781,1408118,1802.967989756722,2.919078092376126,2344,1
0,0,0,4,0,1,0,0,0,0,0,0,130,22,0,1,0,0,0.06153846153846154,315,25759,2197,191,84697,443.4397905759162,0.6989700043447047,2219,0
0,1,1,6,0,0,0,0,1,0,0,2,136,18,1,1,0,1,0.07352941176470588,2260,6100,55,38290,37882,0.989344476364586,3.6056282220076294,1738,0
0,1,1,3,0,0,0,0,0,0,0,1,106,13,2,0,0,1,0.1320754716981132,445,4627,1475,241,36074,149.68464730290455,1.8450980400148773,820,0
0,0,0,3,0,1,0,1,1,0,0,0,137,20,1,0,0,1,0.043795620437956206,151,262265,345,235,12608,53.65106382978723,4.192177026112755,2045,0
0,1,1,2,0,0,0,0,0,0,0,0,130,10,5,0,0,1,0.16923076923076924,104,14995,25,1148,2329,2.028745644599303,2.698100545623477,934,0
0,1,1,4,0,2,0,0,0,0,0,1,140,20,2,0,0,1,0.05,111,31,0,612,73,0.119281045751634,-10.0,201,0
0,0,0,7,0,0,0,1,1,0,0,0,140,18,5,1,0,1,0.12857142857142856,1162,24671,87,1980,138235,69.81565656565657,3.856003453997227,1310,0
0,1,0,5,2,0,0,0,0,0,0,0,137,19,0,0,0,1,0.0948905109489051,408,89013,89518,509,7198746,14142.919449901769,1.2787536009551146,2797,1
0,1,0,4,1,0,0,0,0,0,0,0,121,16,1,0,0,1,0.10743801652892562,551,37210,160916,113,22719067,201053.69026548672,1.1139433523101776,2929,1
0,0,0,6,0,0,0,3,1,0,0,0,137,21,1,0,0,1,0.029197080291970802,113,18127,7,222,11712,52.75675675675676,0.6020599913388197,519,0
0,1,1,5,1,0,0,0,2,0,0,0,131,18,1,0,0,1,0.05343511450381679,466,32299,356,1573,12821,8.150667514303878,2.6424645202422203,926,0
0,4,1,9,0,1,0,1,1,0,0,1,140,23,1,0,0,1,0.07857142857142857,154,7303,63,1041,36529,35.09029779058598,1.5314789170435326,938,0
0,0,0,4,0,0,0,0,1,0,0,0,102,15,0,0,0,1,0.049019607843137254,1610,96127,173,1716,6139,3.5775058275058274,3.1417632302758194,2126,0
0,1,1,4,0,0,0,0,0,0,0,0,82,9,2,0,0,1,0.08536585365853659,110,272138,1099,58192,64503,1.1084513335166346,4.672698063024047,1304,0
0,2,1,7,1,0,0,0,2,0,0,0,139,17,1,0,0,1,0.11510791366906475,206,185139,2721,194,1154529,5951.180412371134,3.365300748638006,2167,1
0,0,0,2,0,0,0,1,2,0,0,0,139,25,0,0,0,1,0.02158273381294964,133,10161,7631,415293,1468890,3.5369967709544827,1.3010299956661526,2272,1
0,0,0,6,0,1,0,0,1,0,0,0,136,19,1,0,0,0,0.058823529411764705,202,1942,3140,30846,418837,13.57832458017247,4.342945178152237e-11,1865,1
0,1,1,6,0,0,0,1,1,0,0,0,134,18,2,0,0,1,0.08955223880597014,219,59169,1116,812,44878,55.26847290640394,3.2929202996000284,1826,0
0,1,1,2,0,0,0,0,0,0,0,0,98,10,1,0,0,1,0.08163265306122448,474,11452,265,1723,12005,6.967498549042368,2.8536982117762353,1504,0
0,1,0,5,0,0,0,0,1,0,0,1,131,18,1,0,0,1,0.06870229007633588,235,37162,160814,113,22669069,200611.23008849556,1.1139433523101776,2928,1
0,1,1,5,0,0,1,0,0,0,0,0,134,15,5,0,1,1,0.13432835820895522,215,3174,115,15725,16600,1.055643879173291,3.496514518697759,1383,0
0,1,1,5,0,0,0,0,1,0,0,0,112,14,2,0,0,1,0.07142857142857142,130,61051,79,13219,13269,1.0037824343747637,3.1325798476597693,709,0
0,2,1,6,0,0,0,0,0,0,0,0,140,16,1,0,0,1,0.15,117,107380,24125,786,1417027,1802.8333333333333,2.9242792860619335,2345,1
0,0,0,5,0,1,0,0,1,0,0,3,132,20,0,0,0,1,0.03787878787878788,295,15051,118,1392,3031,2.1774425287356323,2.953276336667353,1617,0
