depth,SUM FriendsCount,AVG FriendsCount,AVG WordCount,SUM WordCount,AVG CharCount,AVG HashTag,SUM HashTag,Ratio HashTag,SUM Url,AVG Url,RATIO Url,SUM Mention,AVG Mention,Ratio Mention,AVG Statues,AVG Listed,AVG Follower,AVG followers/friend,AVG favorite,Tweets Count,Ratio Verified,SUM Verified,SUM RT,AVG RT,AVG AccAge,thread_time,AVG Emoji,RATIO Emoji,Ratio Media,RATIO Question,RATIO Exclaim,RATIO Period,AVG FPP,AVG SPP,AVG TPP,AVG Skepticism,Ratio Skepticism,test_auxiliary,test_tentat,test_certain,root_user_ratio,unique_user_ratio,unique_user_sum
13,29131.0,1004.5172413793103,15.137931034482758,439.0,98.58620689655173,0.41379310344827586,12.0,0.2413793103448276,0.0,0.0,0.0,70.0,2.413793103448276,0.9655172413793104,6699.896551724138,0.6255011101953383,872.2413793103449,0.7113575571874649,2302.103448275862,29,0.0,0.0,118.0,4.068965517241379,1160.344827586207,92517.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.3448275862068966,0.5172413793103449,0.4482758620689655,0.6896551724137931,0.2413793103448276,3.8620689655172415,0.9655172413793104,0.5862068965517241,0.0,0.06896551724137931,0.034482758620689655,0.3793103448275862,11
2,14701.0,735.05,13.0,260.0,86.85,0.25,5.0,0.2,1.0,0.05,0.05,31.0,1.55,0.95,23987.2,0.976264403014887,48220.3,41.02499244325693,1637.4,20,0.05,1.0,145.0,7.25,864.05,5366.0,0.0,0.0,0.1,0.1,0.25,0.5,0.35,0.15,0.8,2.9,0.8,0.3,0.0,0.0,0.05,0.55,11
3,5507.0,786.7142857142857,13.285714285714286,93.0,106.71428571428571,0.0,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,16.0,2.2857142857142856,1.0,13982.57142857143,1.3752156067668484,5915.0,7.152828771022095,11259.285714285714,7,0.2857142857142857,2.0,134.0,19.142857142857142,1385.0,6005.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.0,0.7142857142857143,3.7142857142857144,1.0,0.5714285714285714,0.0,0.0,0.14285714285714285,1.5714285714285714,11
2,5057.0,842.8333333333334,12.666666666666666,76.0,91.83333333333333,0.5,3.0,0.3333333333333333,2.0,0.3333333333333333,0.16666666666666666,7.0,1.1666666666666667,0.8333333333333334,5924.0,0.8189689753972861,1910.3333333333333,1.270112501254576,7940.166666666667,6,0.0,0.0,106.0,17.666666666666668,955.3333333333334,1040.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.3333333333333333,4.666666666666667,1.0,0.5,0.0,0.0,0.16666666666666666,1.8333333333333333,11
3,9195.0,656.7857142857143,13.571428571428571,190.0,92.14285714285714,0.14285714285714285,2.0,0.14285714285714285,1.0,0.07142857142857142,0.07142857142857142,32.0,2.2857142857142856,1.0,13748.642857142857,1.126274324565132,7156.642857142857,13.453648709277436,2736.3571428571427,14,0.14285714285714285,2.0,185.0,13.214285714285714,1236.857142857143,10045.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.6428571428571429,0.2857142857142857,0.0,0.21428571428571427,3.5714285714285716,0.8571428571428571,0.42857142857142855,0.07142857142857142,0.0,0.07142857142857142,0.7857142857142857,11
2,4396.0,488.44444444444446,12.444444444444445,112.0,93.66666666666667,0.4444444444444444,4.0,0.1111111111111111,2.0,0.2222222222222222,0.2222222222222222,8.0,0.8888888888888888,0.8888888888888888,27947.88888888889,1.037391368063948,746412.6666666666,961.9703438864282,1437.0,9,0.1111111111111111,1.0,101.0,11.222222222222221,660.4444444444445,3423.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.7777777777777778,0.4444444444444444,0.0,0.2222222222222222,3.2222222222222223,1.0,0.1111111111111111,0.0,0.0,0.1111111111111111,1.2222222222222223,11
3,14417.0,848.0588235294117,13.705882352941176,233.0,86.47058823529412,0.058823529411764705,1.0,0.058823529411764705,5.0,0.29411764705882354,0.29411764705882354,20.0,1.1764705882352942,0.9411764705882353,26139.470588235294,1.1186783958091069,396017.76470588235,510.5256870666387,3261.470588235294,17,0.058823529411764705,1.0,182.0,10.705882352941176,1528.9411764705883,14327.0,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.6470588235294118,0.058823529411764705,0.058823529411764705,0.35294117647058826,3.588235294117647,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.6470588235294118,11
2,11244.0,661.4117647058823,13.529411764705882,230.0,96.05882352941177,0.058823529411764705,1.0,0.058823529411764705,8.0,0.47058823529411764,0.47058823529411764,34.0,2.0,1.0,17144.941176470587,1.2154634574121355,424076.5882352941,834.6876505369031,936.5882352941177,17,0.17647058823529413,3.0,319.0,18.764705882352942,1483.6470588235295,19294.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.7058823529411765,0.058823529411764705,0.058823529411764705,0.23529411764705882,3.8823529411764706,1.0,0.23529411764705882,0.0,0.0,0.058823529411764705,0.6470588235294118,11
11,8737.0,416.04761904761904,14.380952380952381,302.0,98.80952380952381,0.19047619047619047,4.0,0.14285714285714285,1.0,0.047619047619047616,0.047619047619047616,51.0,2.4285714285714284,0.9523809523809523,22244.190476190477,0.6787252673434017,85939.52380952382,5016.009639766975,11044.904761904761,21,0.047619047619047616,1.0,221.0,10.523809523809524,677.4761904761905,10438.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.23809523809523808,0.7142857142857143,0.3333333333333333,0.23809523809523808,2.2857142857142856,0.9047619047619048,0.5238095238095238,0.0,0.047619047619047616,0.047619047619047616,0.5238095238095238,11
2,8172.0,908.0,12.777777777777779,115.0,102.88888888888889,0.5555555555555556,5.0,0.2222222222222222,8.0,0.8888888888888888,0.8888888888888888,11.0,1.2222222222222223,0.8888888888888888,34248.11111111111,1.1405415883324705,214898.33333333334,333.74368492264483,1021.2222222222222,9,0.1111111111111111,1.0,149.0,16.555555555555557,1192.7777777777778,26624.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111,3.6666666666666665,1.0,0.0,0.0,0.0,0.1111111111111111,1.2222222222222223,11
10,21453.0,1072.65,12.0,240.0,82.95,0.15,3.0,0.1,2.0,0.1,0.1,27.0,1.35,0.95,18425.65,1.317999770533466,19108.2,21.01131477197739,5096.85,20,0.0,0.0,418.0,20.9,1118.15,5749.0,0.15,0.15,0.05,0.1,0.2,0.6,0.25,0.05,0.7,3.3,0.9,0.55,0.0,0.0,0.05,0.55,11
2,3920.0,784.0,11.2,56.0,114.4,0.8,4.0,0.8,5.0,1.0,0.8,4.0,0.8,0.8,37235.0,1.4252849904343399,251784.0,664.5214549227892,1117.0,5,0.2,1.0,113.0,22.6,1730.2,1094.0,0.2,0.2,0.6,0.0,0.2,0.8,0.0,0.0,0.0,3.8,1.0,0.0,0.0,0.0,0.2,2.2,11
2,1542.0,385.5,15.25,61.0,111.5,0.75,3.0,0.25,1.0,0.25,0.25,4.0,1.0,0.75,3896.75,1.2022484383021401,13561.0,247.42968121440865,59.25,4,0.0,0.0,185.0,46.25,450.25,20098.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.25,5.25,1.0,0.75,0.0,0.0,0.25,2.75,11
2,2347.0,586.75,17.25,69.0,126.0,0.5,2.0,0.25,2.0,0.5,0.5,6.0,1.5,0.75,42527.75,1.8807409169014462,482655.75,749.6158382381583,2299.25,4,0.25,1.0,145.0,36.25,1244.25,1034.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,3.75,1.0,0.5,0.0,0.0,0.25,2.75,11
2,1843.0,460.75,8.0,32.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.25,1.0,2848.0,0.7776474275748122,1826.75,3.7471571399702865,872.5,4,0.25,1.0,165.0,41.25,1186.5,14953.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.25,1.0,0.75,0.0,0.0,0.0,0.25,2.75,11
3,10640.0,818.4615384615385,14.76923076923077,192.0,107.84615384615384,0.0,0.0,0.0,6.0,0.46153846153846156,0.46153846153846156,14.0,1.0769230769230769,0.9230769230769231,11533.846153846154,0.7203307683687021,350670.23076923075,48.713735541425905,502.15384615384613,13,0.07692307692307693,1.0,323.0,24.846153846153847,754.5384615384615,1943.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.9230769230769231,0.0,0.07692307692307693,0.23076923076923078,4.6923076923076925,0.9230769230769231,0.3076923076923077,0.07692307692307693,0.0,0.07692307692307693,0.8461538461538461,11
2,4854.0,970.8,10.8,54.0,96.6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.4,1.0,18061.6,1.4892447829517956,3986.4,4.940613093096465,2884.4,5,0.0,0.0,111.0,22.2,1418.6,933.0,0.0,0.0,0.6,0.4,0.0,0.6,0.0,0.0,0.6,2.0,0.8,0.0,0.0,0.0,0.2,2.2,11
7,19099.0,909.4761904761905,17.095238095238095,359.0,110.80952380952381,0.19047619047619047,4.0,0.09523809523809523,0.0,0.0,0.0,36.0,1.7142857142857142,0.9523809523809523,17201.238095238095,0.616263670995654,66612.61904761905,10925.688218873232,6235.428571428572,21,0.047619047619047616,1.0,198.0,9.428571428571429,1491.904761904762,3608.0,0.0,0.0,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.7619047619047619,0.23809523809523808,0.19047619047619047,0.7619047619047619,4.476190476190476,1.0,0.7619047619047619,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.5238095238095238,11
8,21418.0,856.72,15.2,380.0,105.76,0.52,13.0,0.28,4.0,0.16,0.12,38.0,1.52,0.96,20131.32,0.8389694496065533,2258.16,8.79174892450776,2520.36,25,0.0,0.0,497.0,19.88,1149.12,7421.0,0.04,0.04,0.2,0.08,0.04,0.76,0.68,0.24,0.16,4.08,0.96,0.4,0.0,0.0,0.04,0.44,11
20,2276830.0,12791.1797752809,15.870786516853933,2825.0,107.4494382022472,0.06741573033707865,12.0,0.0449438202247191,3.0,0.016853932584269662,0.016853932584269662,468.0,2.6292134831460676,0.9943820224719101,78598.71348314607,1.904044803067589,12603.848314606741,1.41007679799784,43025.050561797754,178,0.0,0.0,234.0,1.3146067415730338,1581.887640449438,102752.0,0.0,0.0,0.033707865168539325,0.25842696629213485,0.1348314606741573,0.46629213483146065,0.6966292134831461,0.33707865168539325,0.3651685393258427,4.466292134831461,1.0,0.6685393258426966,0.03932584269662921,0.033707865168539325,0.0056179775280898875,0.06179775280898876,11
3,5887.0,841.0,14.857142857142858,104.0,104.28571428571429,0.0,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,13.0,1.8571428571428572,0.8571428571428571,25040.285714285714,1.0244469620100005,117326.28571428571,50.26675650322308,1080.4285714285713,7,0.14285714285714285,1.0,116.0,16.571428571428573,1005.2857142857143,2707.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.42857142857142855,1.7142857142857142,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,1.5714285714285714,11
2,2853.0,475.5,16.0,96.0,107.83333333333333,0.5,3.0,0.5,2.0,0.3333333333333333,0.3333333333333333,5.0,0.8333333333333334,0.8333333333333334,14203.5,1.16845468373174,505173.3333333333,1302.2110549624597,175.0,6,0.16666666666666666,1.0,105.0,17.5,1115.6666666666667,10011.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.8333333333333334,4.166666666666667,1.0,1.0,0.0,0.0,0.16666666666666666,1.8333333333333333,11
2,256.0,85.33333333333333,14.333333333333334,43.0,102.0,0.3333333333333333,1.0,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333,3.0,1.0,0.6666666666666666,42070.333333333336,1.5482544834006096,596816.0,35104.42444795177,89.0,3,0.3333333333333333,1.0,143.0,47.666666666666664,941.6666666666666,291.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6666666666666665,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.6666666666666665,11
4,16420.0,656.8,12.36,309.0,89.2,0.32,8.0,0.28,1.0,0.04,0.04,35.0,1.4,0.96,11184.4,0.8614813176474163,517985.64,172384.60335745092,5610.52,25,0.04,1.0,713.0,28.52,1231.4,28020.0,0.0,0.0,0.16,0.24,0.08,0.6,0.12,0.08,0.52,3.8,1.0,0.32,0.0,0.0,0.04,0.44,11
2,7378.0,1054.0,17.428571428571427,122.0,111.57142857142857,0.8571428571428571,6.0,0.42857142857142855,0.0,0.0,0.0,11.0,1.5714285714285714,0.8571428571428571,11081.285714285714,0.974553566072915,1037.142857142857,0.7930317454590599,1697.5714285714287,7,0.14285714285714285,1.0,122.0,17.428571428571427,959.0,1493.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.5714285714285714,3.5714285714285716,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,1.5714285714285714,11
4,9508.0,594.25,16.9375,271.0,115.4375,0.3125,5.0,0.3125,2.0,0.125,0.125,25.0,1.5625,0.9375,8687.75,0.7363683382849875,125521.4375,44.61130602369798,1826.625,16,0.0625,1.0,123.0,7.6875,1055.4375,114182.0,0.0,0.0,0.25,0.4375,0.3125,0.6875,0.1875,0.25,0.25,4.0625,0.9375,0.375,0.0,0.0,0.0625,0.6875,11
2,2272.0,378.6666666666667,12.166666666666666,73.0,97.5,0.6666666666666666,4.0,0.5,0.0,0.0,0.0,14.0,2.3333333333333335,1.0,6124.166666666667,0.9377083347160354,645.0,1.5564610684843359,1530.3333333333333,6,0.0,0.0,205.0,34.166666666666664,675.8333333333334,1805.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.16666666666666666,3.3333333333333335,1.0,0.16666666666666666,0.0,0.0,0.16666666666666666,1.8333333333333333,11
3,13552.0,713.2631578947369,17.263157894736842,328.0,103.05263157894737,0.21052631578947367,4.0,0.15789473684210525,2.0,0.10526315789473684,0.10526315789473684,34.0,1.7894736842105263,1.0,26851.842105263157,1.2987164269389977,210252.26315789475,458.8956266798875,3526.8947368421054,19,0.15789473684210525,3.0,289.0,15.210526315789474,1735.578947368421,4173.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.5263157894736842,0.15789473684210525,0.0,0.2631578947368421,2.6842105263157894,0.9473684210526315,0.7894736842105263,0.0,0.0,0.05263157894736842,0.5789473684210527,11
1,391.0,391.0,17.0,17.0,133.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,148550.0,3.973035440686933,1118007.0,2859.3529411764707,958.0,1,1.0,1.0,112.0,112.0,2697.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,11.0,11
2,2631.0,375.85714285714283,12.857142857142858,90.0,93.0,0.14285714285714285,1.0,0.14285714285714285,3.0,0.42857142857142855,0.42857142857142855,9.0,1.2857142857142858,0.8571428571428571,49537.28571428572,1.381931502498354,442729.4285714286,442.38973919253715,589.1428571428571,7,0.14285714285714285,1.0,168.0,24.0,1031.5714285714287,1156.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,3.4285714285714284,1.0,0.42857142857142855,0.0,0.0,0.14285714285714285,1.5714285714285714,11
4,7380.0,283.84615384615387,14.115384615384615,367.0,93.42307692307692,0.19230769230769232,5.0,0.15384615384615385,2.0,0.07692307692307693,0.07692307692307693,35.0,1.3461538461538463,0.9615384615384616,9926.26923076923,0.4954364695759361,497579.8846153846,165778.0364464472,4430.7692307692305,26,0.038461538461538464,1.0,593.0,22.807692307692307,1047.076923076923,9719.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.5769230769230769,0.23076923076923078,0.11538461538461539,0.5769230769230769,3.8846153846153846,1.0,0.5384615384615384,0.0,0.0,0.038461538461538464,0.4230769230769231,11
2,7158.0,650.7272727272727,10.454545454545455,115.0,92.0909090909091,0.5454545454545454,6.0,0.5454545454545454,2.0,0.18181818181818182,0.18181818181818182,12.0,1.0909090909090908,0.9090909090909091,30831.454545454544,0.6841335068497639,6569.909090909091,78.57207974313032,5522.454545454545,11,0.09090909090909091,1.0,223.0,20.272727272727273,995.1818181818181,2423.0,0.9090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.09090909090909091,2.5454545454545454,0.8181818181818182,0.6363636363636364,0.0,0.0,0.09090909090909091,1.0,11
3,8714.0,2178.5,17.0,68.0,117.75,0.25,1.0,0.25,0.0,0.0,0.0,6.0,1.5,0.75,29972.25,1.3568812643817485,2327.0,1.177320040006922,6284.0,4,0.0,0.0,114.0,28.5,950.0,511.0,0.0,0.0,0.5,0.25,0.0,0.75,0.25,0.0,0.75,4.25,1.0,0.75,0.0,0.0,0.25,2.75,11
2,811.0,162.2,17.6,88.0,114.2,0.0,0.0,0.0,1.0,0.2,0.2,4.0,0.8,0.8,15087.8,0.8773354567921675,604411.6,1553.8493098135198,47.8,5,0.2,1.0,132.0,26.4,973.8,54167.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,3.8,1.0,0.6,0.0,0.0,0.2,2.2,11
4,21655.0,1804.5833333333333,11.333333333333334,136.0,67.16666666666667,0.25,3.0,0.16666666666666666,1.0,0.08333333333333333,0.08333333333333333,17.0,1.4166666666666667,0.9166666666666666,57218.5,1.1329629382078474,322599.0,373.2221035973134,3198.25,12,0.08333333333333333,1.0,165.0,13.75,1087.3333333333333,984.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.08333333333333333,0.25,2.4166666666666665,0.9166666666666666,0.25,0.08333333333333333,0.0,0.08333333333333333,0.9166666666666666,11
3,10434.0,1043.4,17.0,170.0,110.4,0.2,2.0,0.2,1.0,0.1,0.1,13.0,1.3,0.9,4110.5,1.0162474461811777,1146.7,0.9013669817023299,442.9,10,0.0,0.0,241.0,24.1,1457.4,124931.0,0.0,0.0,0.0,0.2,0.0,0.4,0.3,0.2,0.6,3.2,1.0,0.3,0.0,0.0,0.1,1.1,11
4,30125.0,1309.7826086956522,12.782608695652174,294.0,82.21739130434783,0.17391304347826086,4.0,0.13043478260869565,0.0,0.0,0.0,37.0,1.608695652173913,0.9565217391304348,19341.130434782608,0.9208595401761821,61264.260869565216,9998.519271644,5024.826086956522,23,0.043478260869565216,1.0,549.0,23.869565217391305,1275.1739130434783,17137.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.13043478260869565,0.43478260869565216,0.17391304347826086,0.17391304347826086,0.30434782608695654,3.260869565217391,1.0,0.5652173913043478,0.0,0.0,0.043478260869565216,0.4782608695652174,11
4,7045.0,352.25,12.05,241.0,82.25,0.5,10.0,0.3,2.0,0.1,0.1,32.0,1.6,0.95,12981.7,0.4682800611822243,89874.2,5273.405506611119,878.65,20,0.05,1.0,578.0,28.9,818.3,2191.0,0.1,0.05,0.1,0.15,0.1,0.45,0.05,0.05,0.5,3.1,0.8,0.4,0.1,0.0,0.05,0.55,11
2,4958.0,495.8,15.7,157.0,97.3,0.2,2.0,0.2,1.0,0.1,0.1,9.0,0.9,0.9,24612.1,0.8821985783940633,180099.7,10562.960438899398,1202.8,10,0.1,1.0,144.0,14.4,1095.9,4734.0,0.0,0.0,0.1,0.2,0.2,0.6,0.5,0.2,0.5,5.3,1.0,0.5,0.0,0.1,0.1,1.1,11
3,11205.0,1600.7142857142858,15.285714285714286,107.0,97.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.4285714285714286,0.8571428571428571,27656.0,1.2583266258531858,198569.14285714287,32854.571464615896,2892.714285714286,7,0.14285714285714285,1.0,269.0,38.42857142857143,1534.857142857143,3867.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,0.0,0.42857142857142855,3.857142857142857,1.0,0.2857142857142857,0.0,0.0,0.14285714285714285,1.5714285714285714,11
4,7233.0,602.75,13.75,165.0,88.08333333333333,0.16666666666666666,2.0,0.16666666666666666,1.0,0.08333333333333333,0.08333333333333333,13.0,1.0833333333333333,0.9166666666666666,18603.416666666668,0.7343882662186956,406976.75,147.21774767012525,2270.4166666666665,12,0.08333333333333333,1.0,113.0,9.416666666666666,1026.5,18313.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.5833333333333334,0.4166666666666667,0.0,0.4166666666666667,4.166666666666667,0.9166666666666666,0.3333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,11
3,20817.0,991.2857142857143,13.095238095238095,275.0,81.80952380952381,1.0,21.0,0.8571428571428571,1.0,0.047619047619047616,0.047619047619047616,24.0,1.1428571428571428,0.9523809523809523,29272.809523809523,1.6671706292808626,16688.761904761905,33.99843653513112,1396.142857142857,21,0.09523809523809523,2.0,1605.0,76.42857142857143,1583.4761904761904,850.0,0.0,0.0,0.0,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.047619047619047616,0.0,0.19047619047619047,2.0952380952380953,1.0,0.19047619047619047,0.0,0.0,0.047619047619047616,0.5238095238095238,11
2,4120.0,457.77777777777777,12.333333333333334,111.0,91.77777777777777,0.3333333333333333,3.0,0.2222222222222222,0.0,0.0,0.0,8.0,0.8888888888888888,0.8888888888888888,25534.0,1.128061026019138,34526.88888888889,72.59598693623226,3548.1111111111113,9,0.1111111111111111,1.0,201.0,22.333333333333332,1145.0,20096.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,4.333333333333333,0.7777777777777778,0.4444444444444444,0.0,0.0,0.1111111111111111,1.2222222222222223,11
2,3160.0,790.0,17.25,69.0,118.25,0.75,3.0,0.75,3.0,0.75,0.75,3.0,0.75,0.75,48928.5,1.8124897354834912,447432.5,26236.58467682452,15500.0,4,0.25,1.0,560.0,140.0,1535.25,12969.0,0.25,0.25,0.25,0.0,0.0,0.75,0.0,0.0,0.0,4.25,1.0,0.75,0.0,0.0,0.25,2.75,11
5,15764.0,788.2,13.65,273.0,100.05,0.35,7.0,0.1,7.0,0.35,0.35,29.0,1.45,0.95,20331.6,1.5045349082923074,657172.25,215113.01973496465,1817.1,20,0.05,1.0,1415.0,70.75,1221.5,30879.0,0.0,0.0,0.25,0.05,0.25,0.65,0.05,0.1,0.05,3.7,1.0,0.35,0.0,0.05,0.05,0.55,11
3,9314.0,776.1666666666666,9.916666666666666,119.0,75.91666666666667,0.8333333333333334,10.0,0.4166666666666667,1.0,0.08333333333333333,0.08333333333333333,13.0,1.0833333333333333,0.9166666666666666,26454.916666666668,0.964202277816497,11723.416666666666,33.16312289992121,2662.8333333333335,12,0.08333333333333333,1.0,211.0,17.583333333333332,889.3333333333334,2104.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.5,0.08333333333333333,0.0,0.08333333333333333,2.0833333333333335,0.75,0.25,0.0,0.0,0.08333333333333333,0.9166666666666666,11
5,8254.0,589.5714285714286,9.642857142857142,135.0,81.21428571428571,0.35714285714285715,5.0,0.2857142857142857,2.0,0.14285714285714285,0.14285714285714285,25.0,1.7857142857142858,0.9285714285714286,12526.142857142857,1.1133992896467564,9297.5,39.89231244486548,5297.285714285715,14,0.0,0.0,237.0,16.928571428571427,1421.2857142857142,81287.0,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.0,0.2857142857142857,0.7857142857142857,0.21428571428571427,0.0,0.42857142857142855,1.8571428571428572,0.7857142857142857,0.35714285714285715,0.0,0.0,0.07142857142857142,0.7857142857142857,11
7,13359.0,494.77777777777777,16.185185185185187,437.0,113.03703703703704,0.3333333333333333,9.0,0.2962962962962963,2.0,0.07407407407407407,0.037037037037037035,63.0,2.3333333333333335,0.9629629629629629,14889.592592592593,0.6572527696049489,692.8518518518518,4.446369211000849,1337.2222222222222,27,0.037037037037037035,1.0,421.0,15.592592592592593,1297.6666666666667,21032.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.2962962962962963,0.18518518518518517,0.4074074074074074,4.222222222222222,1.0,0.5555555555555556,0.0,0.0,0.037037037037037035,0.4074074074074074,11
2,4251.0,708.5,7.166666666666667,43.0,58.833333333333336,0.3333333333333333,2.0,0.3333333333333333,1.0,0.16666666666666666,0.16666666666666666,7.0,1.1666666666666667,0.8333333333333334,30806.333333333332,1.0111054985984957,162570.33333333334,92.80866127089881,1321.5,6,0.16666666666666666,1.0,235.0,39.166666666666664,1213.6666666666667,3080.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.5,1.5,0.5,0.5,0.0,0.0,0.16666666666666666,1.8333333333333333,11
3,37215.0,1860.75,16.0,320.0,106.1,0.1,2.0,0.05,3.0,0.15,0.15,26.0,1.3,0.95,29031.95,1.0213510215436457,229107.3,31.968964767287332,1951.45,20,0.1,2.0,459.0,22.95,1141.45,1524.0,0.0,0.0,0.0,0.2,0.05,0.6,0.15,0.5,0.15,2.0,0.6,0.35,0.0,0.0,0.05,0.55,11
2,9438.0,943.8,13.9,139.0,94.1,0.2,2.0,0.2,0.0,0.0,0.0,14.0,1.4,0.9,9525.0,1.3754126895601806,3876.7,4.660249228027825,963.1,10,0.1,1.0,141.0,14.1,1212.6,3371.0,0.2,0.1,0.2,0.0,0.0,0.7,0.0,0.1,0.3,3.2,1.0,0.5,0.0,0.0,0.1,1.1,11
3,12452.0,691.7777777777778,12.777777777777779,230.0,100.27777777777777,0.3333333333333333,6.0,0.1111111111111111,8.0,0.4444444444444444,0.3333333333333333,40.0,2.2222222222222223,1.0,29815.944444444445,1.1163731076594494,215337.88888888888,251.95281896296552,2311.1111111111113,18,0.1111111111111111,2.0,122.0,6.777777777777778,1375.8333333333333,67221.0,0.0,0.0,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.4444444444444444,0.16666666666666666,0.0,0.5555555555555556,2.0,0.8333333333333334,0.4444444444444444,0.0,0.0,0.05555555555555555,0.6111111111111112,11
3,18758.0,893.2380952380952,13.0,273.0,83.9047619047619,0.047619047619047616,1.0,0.047619047619047616,0.0,0.0,0.0,23.0,1.0952380952380953,0.9523809523809523,36560.333333333336,1.0073525646382682,218204.09523809524,31.971265219097805,3358.5714285714284,21,0.09523809523809523,2.0,888.0,42.285714285714285,1463.857142857143,429.0,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.7142857142857143,0.047619047619047616,0.0,0.47619047619047616,3.380952380952381,0.9523809523809523,0.19047619047619047,0.0,0.0,0.047619047619047616,0.5238095238095238,11
4,162069.0,9533.470588235294,9.705882352941176,165.0,81.11764705882354,0.47058823529411764,8.0,0.4117647058823529,2.0,0.11764705882352941,0.11764705882352941,34.0,2.0,0.9411764705882353,18634.70588235294,1.2519210445304607,10285.764705882353,1.5058773987108527,3628.3529411764707,17,0.0,0.0,623.0,36.64705882352941,1405.1764705882354,46438.0,0.0,0.0,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.6470588235294118,0.17647058823529413,0.0,0.4117647058823529,1.8235294117647058,0.8235294117647058,0.4117647058823529,0.0,0.0,0.058823529411764705,0.6470588235294118,11
